loss,params,iteration,run_time
0.12299400568008423,"{'batch_size': 16, 'drop_out': 0.2310415376901432, 'first_layer_dense': 114, 'hidden_layer_activation': 'hard_sigmoid', 'learning_rate': 0.1, 'num_epochs': 20.0, 'optimizer': 'Adadelta', 'output_layer_activation': 'exponential', 'second_layer_dense': 35, 'third_layer_dense': 19}",41,294.4281500938814
0.7109139859676361,"{'batch_size': 128, 'drop_out': 0.055561001751158134, 'first_layer_dense': 87, 'hidden_layer_activation': 'elu', 'learning_rate': 0.001, 'num_epochs': 18.0, 'optimizer': 'SGD', 'output_layer_activation': 'selu', 'second_layer_dense': 31, 'third_layer_dense': 16}",42,25.29008437693119
0.8395812511444092,"{'batch_size': 64, 'drop_out': 0.08735866758372753, 'first_layer_dense': 122, 'hidden_layer_activation': 'relu', 'learning_rate': 0.01, 'num_epochs': 17.0, 'optimizer': 'NAdam', 'output_layer_activation': 'softmax', 'second_layer_dense': 36, 'third_layer_dense': 15}",43,66.49399123108014
1.0,"{'batch_size': 16, 'drop_out': 0.29473857190765795, 'first_layer_dense': 140, 'hidden_layer_activation': 'softplus', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'elu', 'second_layer_dense': 41, 'third_layer_dense': 21}",44,222.02209895686246
0.015170514583587646,"{'batch_size': 128, 'drop_out': 0.23722512510440708, 'first_layer_dense': 64, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 50, 'third_layer_dense': 10}",45,25.52022459800355
0.7257083654403687,"{'batch_size': 64, 'drop_out': 0.02172038254034575, 'first_layer_dense': 92, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 14.0, 'optimizer': 'Adam', 'output_layer_activation': 'tanh', 'second_layer_dense': 43, 'third_layer_dense': 23}",46,48.841504713054746
0.7761722654104233,"{'batch_size': 16, 'drop_out': 0.11778796539454789, 'first_layer_dense': 41, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.01, 'num_epochs': 18.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'softsign', 'second_layer_dense': 46, 'third_layer_dense': 17}",47,195.81440328713506
0.16041874885559082,"{'batch_size': 128, 'drop_out': 0.18694164527252943, 'first_layer_dense': 109, 'hidden_layer_activation': 'hard_sigmoid', 'learning_rate': 0.1, 'num_epochs': 8.0, 'optimizer': 'Adamax', 'output_layer_activation': 'softplus', 'second_layer_dense': 34, 'third_layer_dense': 13}",48,15.526106196921319
0.16041874885559082,"{'batch_size': 128, 'drop_out': 0.042061648704204896, 'first_layer_dense': 128, 'hidden_layer_activation': 'exponential', 'learning_rate': 0.001, 'num_epochs': 16.0, 'optimizer': 'Adadelta', 'output_layer_activation': 'relu', 'second_layer_dense': 38, 'third_layer_dense': 19}",49,29.358269702875987
0.023508012294769287,"{'batch_size': 64, 'drop_out': 0.47917576659517525, 'first_layer_dense': 145, 'hidden_layer_activation': 'elu', 'learning_rate': 0.01, 'num_epochs': 5.0, 'optimizer': 'NAdam', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 25}",50,20.081813998054713
0.9995611835620366,"{'batch_size': 16, 'drop_out': 0.34361576898553575, 'first_layer_dense': 113, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.1, 'num_epochs': 20.0, 'optimizer': 'Adamax', 'output_layer_activation': 'linear', 'second_layer_dense': 36, 'third_layer_dense': 17}",51,245.27099856198765
0.8720536679029465,"{'batch_size': 128, 'drop_out': 0.1561061360812407, 'first_layer_dense': 150, 'hidden_layer_activation': 'linear', 'learning_rate': 0.001, 'num_epochs': 17.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'selu', 'second_layer_dense': 40, 'third_layer_dense': 22}",52,27.64259887090884
0.014042139053344727,"{'batch_size': 128, 'drop_out': 0.013492139795772184, 'first_layer_dense': 102, 'hidden_layer_activation': 'softplus', 'learning_rate': 0.001, 'num_epochs': 11.0, 'optimizer': 'Adam', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 12}",53,19.90705353184603
0.03786361217498779,"{'batch_size': 64, 'drop_out': 0.37271518071909243, 'first_layer_dense': 123, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'softplus', 'second_layer_dense': 38, 'third_layer_dense': 18}",54,53.23128163209185
0.014136135578155518,"{'batch_size': 128, 'drop_out': 0.12588559653328452, 'first_layer_dense': 81, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 45, 'third_layer_dense': 15}",55,26.31750661204569
0.014167487621307373,"{'batch_size': 16, 'drop_out': 0.052170490813210096, 'first_layer_dense': 58, 'hidden_layer_activation': 'relu', 'learning_rate': 0.01, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 23}",56,198.24205410201102
0.15126627683639526,"{'batch_size': 128, 'drop_out': 0.09014595738844583, 'first_layer_dense': 138, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.001, 'num_epochs': 20.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'relu', 'second_layer_dense': 34, 'third_layer_dense': 25}",57,32.09651273000054
0.8777582719922066,"{'batch_size': 64, 'drop_out': 0.14150853102004785, 'first_layer_dense': 130, 'hidden_layer_activation': 'linear', 'learning_rate': 0.001, 'num_epochs': 16.0, 'optimizer': 'SGD', 'output_layer_activation': 'tanh', 'second_layer_dense': 49, 'third_layer_dense': 27}",58,40.612203954020515
0.01570338010787964,"{'batch_size': 128, 'drop_out': 0.07254399648210069, 'first_layer_dense': 98, 'hidden_layer_activation': 'hard_sigmoid', 'learning_rate': 0.001, 'num_epochs': 6.0, 'optimizer': 'NAdam', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 19}",59,14.394700160017237
1.0,"{'batch_size': 128, 'drop_out': 0.2356500717341637, 'first_layer_dense': 74, 'hidden_layer_activation': 'exponential', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'Adamax', 'output_layer_activation': 'softsign', 'second_layer_dense': 33, 'third_layer_dense': 14}",60,29.441456384956837
0.8395812511444092,"{'batch_size': 16, 'drop_out': 0.28565889840797354, 'first_layer_dense': 147, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.001, 'num_epochs': 10.0, 'optimizer': 'Adadelta', 'output_layer_activation': 'softmax', 'second_layer_dense': 30, 'third_layer_dense': 26}",61,134.6089980630204
1.0,"{'batch_size': 128, 'drop_out': 0.3169891480218596, 'first_layer_dense': 46, 'hidden_layer_activation': 'relu', 'learning_rate': 0.01, 'num_epochs': 13.0, 'optimizer': 'Adam', 'output_layer_activation': 'elu', 'second_layer_dense': 32, 'third_layer_dense': 21}",62,23.521817104890943
0.1251567006111145,"{'batch_size': 32, 'drop_out': 0.25410843940284017, 'first_layer_dense': 141, 'hidden_layer_activation': 'elu', 'learning_rate': 0.001, 'num_epochs': 8.0, 'optimizer': 'Adamax', 'output_layer_activation': 'exponential', 'second_layer_dense': 39, 'third_layer_dense': 11}",63,49.05518312496133
0.015640676021575928,"{'batch_size': 64, 'drop_out': 0.028389123950677123, 'first_layer_dense': 109, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.001, 'num_epochs': 14.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 41, 'third_layer_dense': 28}",64,45.25779750314541
1.0,"{'batch_size': 128, 'drop_out': 0.18128677330681106, 'first_layer_dense': 116, 'hidden_layer_activation': 'softplus', 'learning_rate': 0.1, 'num_epochs': 20.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'selu', 'second_layer_dense': 31, 'third_layer_dense': 17}",65,31.463353723986074
